全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,利用可能日時特記事項,バリアフリー情報,アクセス方法,駐車場_有無,駐車場情報,料金_要否,料金(基本),料金(詳細),利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像_詳細,最終確認日,大区分,小区分,担当課
131024.0,131000000000.0,中央区,豊海小学校,トヨミショウガッコウ,,,,,,131024.0,,東京都中央区豊海町3-1,,,,,,35.653413,139.771548,,,,,,,,1040055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,豊海幼稚園,トヨミヨウチエン,,,,,,131024.0,,東京都中央区豊海町3-1,,,,,,35.653413,139.771548,,,,,,,,1040055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,豊海小学校防災拠点倉庫,トヨミショウガッコウボウサイキョテンソウコ,,,,,,131024.0,,東京都中央区豊海町3-1,,,,,,35.653413,139.771548,,,,,,,,1040055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,銀座中学校,ギンザチュウガッコウ,,,,,,131024.0,,東京都中央区銀座8-19-15,,,,,,35.665512,139.764854,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,銀座中学校防災拠点倉庫,ギンザチュウガッコウボウサイキョテンソウコ,,,,,,131024.0,,東京都中央区銀座8-19-15,,,,,,35.665512,139.764854,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,日本橋中学校,ニホンバシチュウガッコウ,,,,,,131024.0,,東京都中央区東日本橋1-10-1,,,,,,35.691933,139.786993,,,,,,,,1030004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,日本橋中学校防災拠点倉庫,ニホンバシチュウガッコウボウサイキョテンソウコ,,,,,,131024.0,,東京都中央区東日本橋1-10-1,,,,,,35.691933,139.786993,,,,,,,,1030004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,柏学園,カシワガクエン,,,,,,122173.0,,千葉県柏市柏1236-1,,,,,,35.863214,139.99022,,,,,,,,2770005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,宇佐美学園,ウサミガクエン,,,,,,222089.0,,静岡県伊東市宇佐美545,,,,,,35.01362,139.083078,,,,,,,,4140001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中央清掃事務所月島粗大中継所,チュウオウセイソウジムショツキシマソダイチュウケイジョ,,,,,,131024.0,,東京都中央区京橋1-19-6,,,,,,35.677045,139.773938,,,,,,,,1040031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,リサイクルハウスかざぐるま箱崎町,リサイクルハウスカザグルマハコザキチョウ,,,,,,131024.0,,東京都中央区日本橋箱崎町36-15,,,,,,35.681155,139.789059,,,,,,,,1030015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中央清掃事務所日本橋待機所,チュウオウセイソウジムショニホンバシタイキジョ,,,,,,131024.0,,東京都中央区日本橋箱崎町36-15,,,,,,35.681155,139.789059,,,,,,,,1030015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,湊職員住宅,ミナトショクインジュウタク,,,,,,131024.0,,東京都中央区湊1-1-9,,,,,,35.673311,139.78002,,,,,,,,1040043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,湊コミュニティルーム,ミナトコミュニティルーム,,,,,,131024.0,,東京都中央区湊1-1-9,,,,,,35.673311,139.78002,,,,,,,,1040043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,湊コミュニティルーム防災備蓄倉庫,ミナトコミュニティルームボウサイビチクソウコ,,,,,,131024.0,,東京都中央区湊1-1-9,,,,,,35.673311,139.78002,,,,,,,,1040043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中洲まちづくり支援用住宅,ナカスマチヅクリシエンヨウジュウタク,,,,,,131024.0,,東京都中央区日本橋中洲12-10,,,,,,35.684196,139.791102,,,,,,,,1030008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中洲職員住宅,ナカスショクインジュウタク,,,,,,131024.0,,東京都中央区日本橋中洲12-10,,,,,,35.684196,139.791102,,,,,,,,1030008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中洲コミュニティルーム,ナカスコミュニティルーム,,,,,,131024.0,,東京都中央区日本橋中洲12-10,,,,,,35.684196,139.791102,,,,,,,,1030008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,月島清澄通りまちづくり支援用施設（仮店舗）,ツキシマキヨスミドオリマチヅクリシエンヨウシセツ（カリテンポ）,,,,,,131024.0,,東京都中央区月島3-13-13,,,,,,35.662239,139.780707,,,,,,,,1040052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,月島清澄通りまちづくり支援用施設（仮住宅）,ツキシマキヨスミドオリマチヅクリシエンヨウシセツ（カリジュウタク）,,,,,,131024.0,,東京都中央区月島3-13-13,,,,,,35.662239,139.780707,,,,,,,,1040052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,月島清澄通りコミュニティルーム,ツキシマキヨスミドオリコミュニティルーム,,,,,,131024.0,,東京都中央区月島3-13-13,,,,,,35.662239,139.780707,,,,,,,,1040052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,湊二丁目認知症高齢者グループホーム,ミナトニチョウメニンチショウコウレイシャグループホーム,,,,,,131024.0,,東京都中央区湊2-16-23,,,,,,35.67126,139.781141,,,,,,,,1040043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,観光拠点,カンコウキョテン,,,,,,131024.0,,東京都中央区京橋2-2-1,,,,,,35.677019,139.769831,,,,,,,,1040031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どきおとしより相談センター,カチドキオトシヨリソウダンセンター,,,,,,131024.0,,東京都中央区勝どき5-1-17,,,,,,35.658032,139.772525,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どき五丁目認可保育所,カチドキゴチョウメニンカホイクショ,,,,,,131024.0,,東京都中央区勝どき5-1-17,,,,,,35.658032,139.772525,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どき五丁目サービス付き高齢者向け住宅,カチドキゴチョウメサービスツキコウレイシャムケジュウタク,,,,,,131024.0,,東京都中央区勝どき5-3-2,,,,,,35.656756,139.772321,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どき五丁目小規模多機能型居宅介護事業所,カチドキゴチョウメショウキボタキノウガタキョタクカイゴジギョウショ,,,,,,131024.0,,東京都中央区勝どき5-3-2,,,,,,35.656756,139.772321,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,銀座一丁目認可保育所,ギンザイッチョウメニンカホイクショ,,,,,,131024.0,,東京都中央区銀座1-12-6,,,,,,35.674356,139.769998,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,水谷橋公園内公衆便所,ミズタニバシコウエンナイコウシュウベンジョ,,,,,,131024.0,,東京都中央区銀座1-12-6,,,,,,35.674356,139.769998,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,水谷橋公園,ミズタニバシコウエン,,,,,,131024.0,,東京都中央区銀座1-12-6,,,,,,35.674356,139.769998,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,地域防災備蓄倉庫,チイキボウサイビチクソウコ,,,,,,131024.0,,東京都中央区銀座1-12-6,,,,,,35.674356,139.769998,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,築地場外市場地区まちづくり支援施設店舗施設 Ａ棟,ツキジジョウガイシジョウチクマチヅクリシエンシセツテンポシセツ エートウ,,,,,,131024.0,,東京都中央区築地4-16-2,,,,,,35.664998,139.769824,,,,,,,,1040045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,佃・月島まちづくり支援用施設,ツクダ・ツキシママチヅクリシエンヨウシセツ,,,,,,131024.0,,東京都中央区佃2-10-9,,,,,,35.665946,139.784171,,,,,,,,1040051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,晴海地区まちづくり支援施設,ハルミチクマチヅクリシエンシセツ,,,,,,131024.0,,東京都中央区晴海3-11-3,,,,,,35.654448,139.779054,,,,,,,,1040053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,阪本小学校,サカモトショウガッコウ,,,,,,131024.0,,東京都中央区日本橋兜町15-18,,,,,,35.679538,139.776687,,,,,,,,1030026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,日本橋兜町公私連携幼保連携型認定こども園,ニホンバシカブトチョウコウシレンケイヨウホレンケイガタニンテイコドモエン,,,,,,131024.0,,東京都中央区日本橋兜町15-18,,,,,,35.679538,139.776687,,,,,,,,1030026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,阪本小学校防災拠点倉庫,サカモトショウガッコウボウサイキョテンソウコ,,,,,,131024.0,,東京都中央区日本橋兜町15-18,,,,,,35.679538,139.776687,,,,,,,,1030026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,桜川敬老館,サクラガワケイロウカン,,,,,,131024.0,,東京都中央区入船1-1-13,,,,,,35.673744,139.778229,,,,,,,,1040042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,桜川保育園,サクラガワホイクエン,,,,,,131024.0,,東京都中央区入船1-1-13,,,,,,35.673744,139.778229,,,,,,,,1040042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,桜川地域密着型特別養護老人ホーム,サクラガワチイキミッチャクガタトクベツヨウゴロウジンホーム,,,,,,131024.0,,東京都中央区入船1-1-13,,,,,,35.673744,139.778229,,,,,,,,1040042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,築地川第一駐車場,ツキジガワダイイチチュウシャジョウ,,,,,,131024.0,,東京都中央区築地4-16-1,,,,,,35.664013,139.770665,,,,,,,,1040045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,京橋図書館,キョウバシトショカン,,,,,,131024.0,,東京都中央区新富1-13-14,,,,,,35.673688,139.7756,,,,,,,,1040041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,郷土資料館,キョウドシリョウカン,,,,,,131024.0,,東京都中央区新富1-3-14,,,,,,35.673326,139.773624,,,,,,,,1040041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どき区民館,カチドキクミンカン,,,,,,131024.0,,東京都中央区勝どき1-5-1,,,,,,35.660594,139.777901,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どき敬老館,カチドキケイロウカン,,,,,,131024.0,,東京都中央区勝どき1-5-1,,,,,,35.660594,139.777901,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,環境情報センター,カンキョウジョウホウセンター,,,,,,131024.0,,東京都中央区京橋3-1-1東京スクエアガーデン6階京橋環境ステーション,,,,,,35.676025,139.768762,,,,,,,,1040031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,浜町運動場ダッグアウト,ハマチョウウンドウジョウダッグアウト,,,,,,131024.0,,東京都中央区日本橋浜町2-59-1,,,,,,35.687126,139.789311,,,,,,,,1030007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,人形町おとしより相談センター,ニンギョウチョウオトシヨリソウダンセンター,,,,,,131024.0,,東京都中央区日本橋人形町2-32-4日本橋医師会人形町ビル1階,,,,,,35.686204,139.785479,,,,,,,,1030013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中央清掃事務所,チュウオウセイソウジムショ,,,,,,131024.0,,東京都中央区京橋1-19-6,,,,,,35.677045,139.773938,,,,,,,,1040031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,城東小学校,ジョウトウショウガッコウ,,,,,,131024.0,,東京都中央区八重洲2-2-1,,,,,,35.679059,139.769114,,,,,,,,1040028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,中央区勤労者サービス公社「レッツ中央」,チュウオウクキンロウシャサービスコウシャ「レッツチュウオウ」,,,,,,131024.0,,東京都中央区銀座4-9-8 NMF銀座四丁目ビル2階,,,,,,35.670322,139.766861,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,新川コミュニティルーム,シンカワコミュニティルーム,,,,,,131024.0,,東京都中央区新川2-27-4-102,,,,,,35.674438,139.784576,,,,,,,,1040033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どきデイルーム,カチドキデイルーム,,,,,,131024.0,,東京都中央区勝どき1-5-1,,,,,,35.660923,139.777954,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どきグリーンホームズⅠ（一般）,カチドキグリーンホームズⅠ（イッパン）,,,,,,131024.0,,東京都中央区勝どき3-14-10,,,,,,35.659054,139.772827,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どきグリーンホームズⅡ（一般）,カチドキグリーンホームズⅡ（イッパン）,,,,,,131024.0,,東京都中央区勝どき3-13-2,,,,,,35.659412,139.773941,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,銀座アイタワー（一般）,ギンザアイタワー（イッパン）,,,,,,131024.0,,東京都中央区銀座2-9-7,,,,,,35.67247,139.768234,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どきグリーンホームズⅡ（社宅利用型）,カチドキグリーンホームズⅡ（シャタクリヨウガタ）,,,,,,131024.0,,東京都中央区勝どき3-13-2,,,,,,35.659412,139.773941,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,銀座アイタワー（社宅利用型）,ギンザアイタワー（シャタクリヨウガタ）,,,,,,131024.0,,東京都中央区銀座2-9-7,,,,,,35.67247,139.768234,,,,,,,,1040061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,水産庁船員詰所内地域防災備蓄倉庫,スイサンチョウセンインツメショナイチイキボウサイビチクソウコ,,,,,,131024.0,,東京都中央区勝どき5-10-3,,,,,,35.656425,139.771866,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どきまちづくり支援用施設,カチドキマチヅクリシエンヨウシセツ,,,,,,131024.0,,東京都中央区勝どき3-13-2,,,,,,35.659412,139.773941,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,月島一丁目まちづくり支援用施設,ツキシマイッチョウメマチヅクリシエンヨウシセツ,,,,,,131024.0,,東京都中央区月島1-5-2,,,,,,35.664398,139.784027,,,,,,,,1040052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,勝どき駅前まちづくり支援用施設,カチドキエキマエマチヅクリシエンヨウシセツ,,,,,,131024.0,,東京都中央区勝どき1-8-1,,,,,,35.660088,139.776703,,,,,,,,1040054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,晴海三丁目まちづくり支援用施設,ハルミサンチョウメマチヅクリシエンヨウシセツ,,,,,,131024.0,,東京都中央区晴海3-6-8,,,,,,35.65567,139.77948,,,,,,,,1040053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,環境土木部倉庫（築地７丁目１）,カンキョウドボクブソウコ（ツキジ７チョウメ１）,,,,,,131024.0,,東京都中央区築地7-5-15,,,,,,35.666401,139.773361,,,,,,,,1040045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,環境土木部倉庫（築地７丁目２）,カンキョウドボクブソウコ（ツキジ７チョウメ２）,,,,,,131024.0,,東京都中央区築地7-14番地先,,,,,,35.665672,139.775696,,,,,,,,1040045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,環境土木部倉庫（佃１丁目）,カンキョウドボクブソウコ（ツクダ１チョウメ）,,,,,,131024.0,,東京都中央区佃1-28番地先,,,,,,,,,,,,,,,1040051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,第一自転車保管場所管理棟,ダイイチジテンシャホカンバショカンリトウ,,,,,,131024.0,,東京都中央区佃2-304番地先,,,,,,,,,,,,,,,1040051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,地域防災活動センター（築地）,チイキボウサイカツドウセンター（ツキジ）,,,,,,131024.0,,東京都中央区築地7-1-18,,,,,,35.667007,139.773727,,,,,,,,1040045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,地域防災活動センター（茅場町）,チイキボウサイカツドウセンター（カヤバチョウ）,,,,,,131024.0,,東京都中央区日本橋茅場町3-13-7,,,,,,35.677708,139.779724,,,,,,,,1030025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,公衆浴場入船湯,コウシュウヨクジョウイリフネユ,,,,,,131024.0,,東京都中央区入船3-6-14,,,,,,35.671188,139.776352,,,,,,,,1040042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131024.0,131000000000.0,中央区,地域防災活動センター（八重洲）,チイキボウサイカツドウセンター（ヤエス）,,,,,,131024.0,,東京都中央区八重洲2-2-1,,,,,,35.679059,139.769114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131001.0,1.0,,東京都立中央図書館,トウキョウトリツチュウオウトショカン,,,1512a,,,,,東京都港区南麻布5-7-13,東京都,,,,,35.652096,139.726341,,,03-3442-8451,,,,,106-8575,,,月火水木金土日,10:00,21:00,,個人貸出はしない。カラーコピー設備あり。視覚障害者等サービス資料（録音・点字など）所蔵あり。障害者等サービス(対面朗読･録音図書作成･資料の宅配など)実施あり。コンパクトディスク所蔵あり。,,,,,,,,,,,,,,,,,,http://www.library.metro.tokyo.jp/,,,,(土･日曜日､祝日は～PM5:30)ただし､特別文庫室はAM10～PM5:30､音声･映像資料室はPM1～PM5:30(土･日曜日､祝日はAM10～PM5:30)　休館日：・第1木曜日（祝休日または他の休館日にあたるときは第2木曜日）,,東京メトロ日比谷線「広尾駅」1番出口下車徒歩8分・東京メトロ南北線・都営地下鉄大江戸線「麻布十番駅」下車徒歩20分,1.0,利用者用として約20台分の駐車場があります。そのほかに、障害者等のスペースとして、2台分を用意しています。台数に限りがあるため、できるだけ公共交通機関での来館をお願いします。,0.0,,,0.0,,0.0,,,2019-03-28,,,
131001.0,2.0,,東京都立多摩図書館,トウキョウトリツタマトショカン,,,1512a,,,,,東京都国分寺市泉町2-2-26,東京都,,,,,35.698081,139.469872,,,042-359-4020,,,,,185-8520,,,月火水木金土日,10:00,21:00,,個人貸出はしない。カラーコピー設備あり。視覚障害者等サービス資料（録音・点字など）所蔵あり。障害者等サービス(対面朗読･録音図書作成･資料の宅配など)実施あり。,,,,,,,,,,,,,,,,,,http://www.library.metro.tokyo.jp/,,,,(土･日曜日､祝日は～PM5:30)　休館日：・第1木曜日（祝休日または他の休館日にあたるときは第2木曜日）,,JR「西国分寺駅」南口徒歩7分,1.0,24時間営業の有料駐車場があります。（普通車18台、バイク3台）そのほかに、障害者等のスペースとして、2台分を用意しています。閲覧エリアご利用者には、2時間分のサービス券を総合案内でお渡しします。台数に限りがあるため、できるだけ公共交通機関での来館をお願いします。,0.0,,,0.0,,0.0,,,2019-03-28,,,
130001.0,3.0,,東京都庭園美術館,トウキョウトテイエンビジュツカン,,,0802a,,,,,東京都港区白金台5-21-9,東京都,,,,,35.636947,139.719041,,,03-3443-0201,,,,,108-0071,,,月火水木金土日,10:00,18:00,,緑あふれる広大な庭園の中でアールデコ様式の建物と美術作品が鑑賞できる美術館,,,,,,,,,,,,,,,,,,https://www.teien-art-museum.ne.jp/,,,,休館日：毎月第2・第4水曜日（祝日の場合は開館、翌日休館）、年末年始,,JR山手線「目黒駅」東口／東急目黒線「目黒駅」正面口より徒歩7分、 都営三田線・東京メトロ南北線「白金台駅」1番出口より徒歩6分,1.0,有料,1.0,200.0,庭園入園料：一般200円、大学生（専修・各種専門学校含む）160円、中・高校生・65歳以上100円。入館料は企画展内容により異なる。,0.0,,0.0,,,2019-03-28,,,
130001.0,4.0,,東京都江戸東京博物館,トウキョウトエドトウキョウハクブツカン,,,0801a,,,,,東京都墨田区横網1-4-1,東京都,,,,,35.696597,139.795734,,,03-3626-9974,,,,,184-0005,,,火水木金土日,9:30,17:30,,江戸東京の歴史と文化について、豊富な資料や復元模型やパネルなどにより楽しみながら学べる博物館,,,,,,,,,,,,,,,,,,https://www.edo-tokyo-museum.or.jp/,,,,土曜日は9:30～19:30、入館は閉館の30分前まで。休館日：毎週月曜日（月曜が祝日または振替休日の場合はその翌日）、年末年始,,JR総武線 両国駅西口下車 徒歩3分、都営地下鉄大江戸線 両国駅（江戸東京博物館前） A4出口 徒歩1分、都バス錦27・両28・門33系統、墨田区内循環バス「すみだ百景すみまるくん・すみりんちゃん（南部ルート）」「都営両国駅前（江戸東京博物館前）」下車、徒歩3分,1.0,有料,1.0,600.0,常設展観覧料（企画展観覧料を含む）：一般600円、大学生・専門学校生480円、高校生・中学生（都外）300円、中学生（都内在住または在学）無料,0.0,,0.0,,,2019-03-28,,,
130001.0,5.0,,江戸東京たてもの園,エドトウキョウタテモノエン,,,0801a,,,,,東京都小金井市桜町3-7-1,東京都,,,,都立小金井公園内,35.715437,139.51254,,,042-388-3300,,,,,184-0005,,,火水木金土日,9:30,17:30,,文化的歴史的価値の高い建造物を移築・復元して展示した野外博物館,,,,,,,,,,,,,,,,,,http://www.tatemonoen.jp/,,,,"10月から３月までは9:30～16:30。入園は閉園時間の30分前まで。休園日：毎週月曜日（月曜日が祝日または振替休日の場合は、その翌日）、年末年始
",,JR中央線武蔵小金井駅北口から西武バス「小金井公園西口」下車。徒歩5分。「江戸東京たてもの園前」下車。徒歩3分。,1.0,有料,1.0,400.0,一般400円、65歳以上の方200円、大学生（専修・各種含む）320円、高校生・中学生（都外）200円、中学生（都内在学または在住）・小学生・未就学児童 無料,0.0,,0.0,,,2019-03-28,,,
130001.0,6.0,,東京都写真美術館,トウキョウトシャシンビジュツカン,,,0802a,,,,,東京都目黒区三田1-13-3,東京都,,,,恵比寿ガーデンプレイス内,35.641641,139.713289,,,03-3280-0099,,,,,153-0062,,,火水木金土日,10:00,18:00,,わが国初めての写真と映像に関する総合的な専門美術館,,,,,,,,,,,,,,,,,,http://topmuseum.jp/,,,,木・金曜日は20:00まで。入館は閉館時間の30分前まで。休館日：毎週月曜日（月曜日が祝日の場合は開館し、翌平日休館）,,JR恵比寿駅東口より徒歩約7分、 東京メトロ日比谷線恵比寿駅より徒歩約10分,0.0,,1.0,,展覧会・上映により異なる。,0.0,,0.0,,,2019-03-28,,,
